experiment_id,pattern_id,variant_id,created_at,tested_at,status,reason_status,parameters_json,dataset_start,dataset_end,in_sample_start,in_sample_end,out_of_sample_start,out_of_sample_end,paper_live_start,paper_live_end,number_of_assets_tested,number_of_events,number_of_trades,gross_pnl,net_pnl,winrate,profit_factor,sharpe,sortino,max_drawdown,notes
EXP_PATTERN_000115_RR_1_5,PATTERN_000115,RR_1_5,2026-06-07T10:11:32.092186+00:00,2026-06-07T10:11:32.092186+00:00,active,profit factor insuficiente: 1.45 < 1.80; expectancy insuficiente: 0.21R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2026-03-03T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2026-03-03T00:00:00+00:00,,,20,245,0,,,0.51429,1.44722,,,9.55597,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000115_RR_2,PATTERN_000115,RR_2,2026-06-07T10:11:32.092186+00:00,2026-06-07T10:11:32.092186+00:00,active,profit factor insuficiente: 1.45 < 1.80; expectancy insuficiente: 0.21R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2026-03-03T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2026-03-03T00:00:00+00:00,,,20,245,0,,,0.48163,1.46372,,,11.05597,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000115_RR_2_5,PATTERN_000115,RR_2_5,2026-06-07T10:11:32.092186+00:00,2026-06-07T10:11:32.092186+00:00,active,profit factor insuficiente: 1.45 < 1.80; expectancy insuficiente: 0.21R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2026-03-03T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2026-03-03T00:00:00+00:00,,,20,245,0,,,0.46122,1.39211,,,11.97689,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000115_RR_3,PATTERN_000115,RR_3,2026-06-07T10:11:32.092186+00:00,2026-06-07T10:11:32.092186+00:00,active,profit factor insuficiente: 1.45 < 1.80; expectancy insuficiente: 0.21R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2026-03-03T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2026-03-03T00:00:00+00:00,,,20,245,0,,,0.44898,1.39786,,,15.47689,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000115_RR_4,PATTERN_000115,RR_4,2026-06-07T10:11:32.092186+00:00,2026-06-07T10:11:32.092186+00:00,active,profit factor insuficiente: 1.45 < 1.80; expectancy insuficiente: 0.21R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2026-03-03T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2026-03-03T00:00:00+00:00,,,20,245,0,,,0.44898,1.39042,,,15.47689,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000115_RR_5,PATTERN_000115,RR_5,2026-06-07T10:11:32.092186+00:00,2026-06-07T10:11:32.092186+00:00,active,profit factor insuficiente: 1.45 < 1.80; expectancy insuficiente: 0.21R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 5, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2026-03-03T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2026-03-03T00:00:00+00:00,,,20,245,0,,,0.4449,1.40411,,,15.47689,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000353_RR_1_5,PATTERN_000353,RR_1_5,2026-06-07T16:32:39.340327+00:00,2026-06-07T16:32:39.340327+00:00,discarded,muestras insuficientes: 76 < 100; poca diversidad de símbolos: 3 < 8; profit factor insuficiente: 1.25 < 1.80; expectancy insuficiente: 0.13R < 0.25R; posible dependencia de pocos símbolos,"{""cluster_id"": 0, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-29T00:00:00+00:00,2025-08-13T00:00:00+00:00,2021-07-29T00:00:00+00:00,,,2025-08-13T00:00:00+00:00,,,3,76,0,,,0.44737,1.17133,,,8.12146,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000353_RR_2,PATTERN_000353,RR_2,2026-06-07T16:32:39.340327+00:00,2026-06-07T16:32:39.340327+00:00,discarded,muestras insuficientes: 76 < 100; poca diversidad de símbolos: 3 < 8; profit factor insuficiente: 1.25 < 1.80; expectancy insuficiente: 0.13R < 0.25R; posible dependencia de pocos símbolos,"{""cluster_id"": 0, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-29T00:00:00+00:00,2025-08-13T00:00:00+00:00,2021-07-29T00:00:00+00:00,,,2025-08-13T00:00:00+00:00,,,3,76,0,,,0.40789,1.24728,,,7.62146,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000353_RR_2_5,PATTERN_000353,RR_2_5,2026-06-07T16:32:39.340327+00:00,2026-06-07T16:32:39.340327+00:00,discarded,muestras insuficientes: 76 < 100; poca diversidad de símbolos: 3 < 8; profit factor insuficiente: 1.25 < 1.80; expectancy insuficiente: 0.13R < 0.25R; posible dependencia de pocos símbolos,"{""cluster_id"": 0, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-29T00:00:00+00:00,2025-08-13T00:00:00+00:00,2021-07-29T00:00:00+00:00,,,2025-08-13T00:00:00+00:00,,,3,76,0,,,0.36842,1.13671,,,7.88013,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000353_RR_3,PATTERN_000353,RR_3,2026-06-07T16:32:39.340327+00:00,2026-06-07T16:32:39.340327+00:00,discarded,muestras insuficientes: 76 < 100; poca diversidad de símbolos: 3 < 8; profit factor insuficiente: 1.25 < 1.80; expectancy insuficiente: 0.13R < 0.25R; posible dependencia de pocos símbolos,"{""cluster_id"": 0, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-29T00:00:00+00:00,2025-08-13T00:00:00+00:00,2021-07-29T00:00:00+00:00,,,2025-08-13T00:00:00+00:00,,,3,76,0,,,0.34211,0.97538,,,9.88519,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000353_RR_4,PATTERN_000353,RR_4,2026-06-07T16:32:39.340327+00:00,2026-06-07T16:32:39.340327+00:00,discarded,muestras insuficientes: 76 < 100; poca diversidad de símbolos: 3 < 8; profit factor insuficiente: 1.25 < 1.80; expectancy insuficiente: 0.13R < 0.25R; posible dependencia de pocos símbolos,"{""cluster_id"": 0, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-29T00:00:00+00:00,2025-08-13T00:00:00+00:00,2021-07-29T00:00:00+00:00,,,2025-08-13T00:00:00+00:00,,,3,76,0,,,0.34211,1.06501,,,9.88519,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000353_RR_5,PATTERN_000353,RR_5,2026-06-07T16:32:39.340327+00:00,2026-06-07T16:32:39.340327+00:00,discarded,muestras insuficientes: 76 < 100; poca diversidad de símbolos: 3 < 8; profit factor insuficiente: 1.25 < 1.80; expectancy insuficiente: 0.13R < 0.25R; posible dependencia de pocos símbolos,"{""cluster_id"": 0, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-29T00:00:00+00:00,2025-08-13T00:00:00+00:00,2021-07-29T00:00:00+00:00,,,2025-08-13T00:00:00+00:00,,,3,76,0,,,0.34211,1.0711,,,9.88519,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000003_RR_1_5,PATTERN_000003,RR_1_5,2026-06-06T17:35:47.413178+00:00,2026-06-06T17:35:47.413178+00:00,discarded,drawdown excesivo: 58.25R > 12.00R; profit factor insuficiente: 1.20 < 1.80; expectancy insuficiente: 0.12R < 0.25R,"{""cluster_id"": 1, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-10-19T00:00:00+00:00,2024-02-16T00:00:00+00:00,2022-10-19T00:00:00+00:00,,,2024-02-16T00:00:00+00:00,,,24,1069,0,,,0.43124,1.08158,,,49.90868,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000003_RR_2,PATTERN_000003,RR_2,2026-06-06T17:35:47.413178+00:00,2026-06-06T17:35:47.413178+00:00,discarded,drawdown excesivo: 58.25R > 12.00R; profit factor insuficiente: 1.20 < 1.80; expectancy insuficiente: 0.12R < 0.25R,"{""cluster_id"": 1, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-10-19T00:00:00+00:00,2024-02-16T00:00:00+00:00,2022-10-19T00:00:00+00:00,,,2024-02-16T00:00:00+00:00,,,24,1069,0,,,0.3957,1.11553,,,61.24177,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000003_RR_2_5,PATTERN_000003,RR_2_5,2026-06-06T17:35:47.413178+00:00,2026-06-06T17:35:47.413178+00:00,discarded,drawdown excesivo: 58.25R > 12.00R; profit factor insuficiente: 1.20 < 1.80; expectancy insuficiente: 0.12R < 0.25R,"{""cluster_id"": 1, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-10-19T00:00:00+00:00,2024-02-16T00:00:00+00:00,2022-10-19T00:00:00+00:00,,,2024-02-16T00:00:00+00:00,,,24,1069,0,,,0.37138,1.11833,,,64.10568,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000003_RR_3,PATTERN_000003,RR_3,2026-06-06T17:35:47.413178+00:00,2026-06-06T17:35:47.413178+00:00,discarded,drawdown excesivo: 58.25R > 12.00R; profit factor insuficiente: 1.20 < 1.80; expectancy insuficiente: 0.12R < 0.25R,"{""cluster_id"": 1, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-10-19T00:00:00+00:00,2024-02-16T00:00:00+00:00,2022-10-19T00:00:00+00:00,,,2024-02-16T00:00:00+00:00,,,24,1069,0,,,0.36109,1.12981,,,68.04425,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000003_RR_4,PATTERN_000003,RR_4,2026-06-06T17:35:47.413178+00:00,2026-06-06T17:35:47.413178+00:00,discarded,drawdown excesivo: 58.25R > 12.00R; profit factor insuficiente: 1.20 < 1.80; expectancy insuficiente: 0.12R < 0.25R,"{""cluster_id"": 1, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-10-19T00:00:00+00:00,2024-02-16T00:00:00+00:00,2022-10-19T00:00:00+00:00,,,2024-02-16T00:00:00+00:00,,,24,1069,0,,,0.35454,1.1901,,,64.03178,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000003_RR_5,PATTERN_000003,RR_5,2026-06-06T17:35:47.413178+00:00,2026-06-06T17:35:47.413178+00:00,discarded,drawdown excesivo: 58.25R > 12.00R; profit factor insuficiente: 1.20 < 1.80; expectancy insuficiente: 0.12R < 0.25R,"{""cluster_id"": 1, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2022-10-19T00:00:00+00:00,2024-02-16T00:00:00+00:00,2022-10-19T00:00:00+00:00,,,2024-02-16T00:00:00+00:00,,,24,1069,0,,,0.35267,1.19737,,,58.25314,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000354_RR_1_5,PATTERN_000354,RR_1_5,2026-06-07T16:32:39.359018+00:00,2026-06-07T16:32:39.359018+00:00,discarded,poca diversidad de símbolos: 4 < 8; drawdown excesivo: 32.51R > 12.00R; profit factor insuficiente: 1.60 < 1.80; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil,"{""cluster_id"": 2, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-16T00:00:00+00:00,2026-04-20T00:00:00+00:00,2021-07-16T00:00:00+00:00,,,2026-04-20T00:00:00+00:00,,,4,322,0,,,0.43478,1.1027,,,30.48225,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000354_RR_2,PATTERN_000354,RR_2,2026-06-07T16:32:39.359018+00:00,2026-06-07T16:32:39.359018+00:00,discarded,poca diversidad de símbolos: 4 < 8; drawdown excesivo: 32.51R > 12.00R; profit factor insuficiente: 1.60 < 1.80; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil,"{""cluster_id"": 2, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-16T00:00:00+00:00,2026-04-20T00:00:00+00:00,2021-07-16T00:00:00+00:00,,,2026-04-20T00:00:00+00:00,,,4,322,0,,,0.39752,1.15258,,,41.08543,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000354_RR_2_5,PATTERN_000354,RR_2_5,2026-06-07T16:32:39.359018+00:00,2026-06-07T16:32:39.359018+00:00,discarded,poca diversidad de símbolos: 4 < 8; drawdown excesivo: 32.51R > 12.00R; profit factor insuficiente: 1.60 < 1.80; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil,"{""cluster_id"": 2, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-16T00:00:00+00:00,2026-04-20T00:00:00+00:00,2021-07-16T00:00:00+00:00,,,2026-04-20T00:00:00+00:00,,,4,322,0,,,0.3913,1.32157,,,36.96635,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000354_RR_3,PATTERN_000354,RR_3,2026-06-07T16:32:39.359018+00:00,2026-06-07T16:32:39.359018+00:00,discarded,poca diversidad de símbolos: 4 < 8; drawdown excesivo: 32.51R > 12.00R; profit factor insuficiente: 1.60 < 1.80; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil,"{""cluster_id"": 2, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-16T00:00:00+00:00,2026-04-20T00:00:00+00:00,2021-07-16T00:00:00+00:00,,,2026-04-20T00:00:00+00:00,,,4,322,0,,,0.3882,1.43257,,,32.30587,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000354_RR_4,PATTERN_000354,RR_4,2026-06-07T16:32:39.359018+00:00,2026-06-07T16:32:39.359018+00:00,discarded,poca diversidad de símbolos: 4 < 8; drawdown excesivo: 32.51R > 12.00R; profit factor insuficiente: 1.60 < 1.80; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil,"{""cluster_id"": 2, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-16T00:00:00+00:00,2026-04-20T00:00:00+00:00,2021-07-16T00:00:00+00:00,,,2026-04-20T00:00:00+00:00,,,4,322,0,,,0.37888,1.51319,,,32.50565,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000354_RR_5,PATTERN_000354,RR_5,2026-06-07T16:32:39.359018+00:00,2026-06-07T16:32:39.359018+00:00,discarded,poca diversidad de símbolos: 4 < 8; drawdown excesivo: 32.51R > 12.00R; profit factor insuficiente: 1.60 < 1.80; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil,"{""cluster_id"": 2, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-16T00:00:00+00:00,2026-04-20T00:00:00+00:00,2021-07-16T00:00:00+00:00,,,2026-04-20T00:00:00+00:00,,,4,322,0,,,0.37578,1.60404,,,32.50565,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000087_RR_1_5,PATTERN_000087,RR_1_5,2026-06-07T09:35:23.664238+00:00,2026-06-07T09:35:23.664238+00:00,discarded,drawdown excesivo: 24.67R > 12.00R; profit factor insuficiente: 1.35 < 1.80; expectancy insuficiente: 0.21R < 0.25R,"{""cluster_id"": 4, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-10-19T00:00:00+00:00,2024-06-03T00:00:00+00:00,2021-10-19T00:00:00+00:00,,,2024-06-03T00:00:00+00:00,,,24,665,0,,,0.44211,1.12643,,,27.27646,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000087_RR_2,PATTERN_000087,RR_2,2026-06-07T09:35:23.664238+00:00,2026-06-07T09:35:23.664238+00:00,discarded,drawdown excesivo: 24.67R > 12.00R; profit factor insuficiente: 1.35 < 1.80; expectancy insuficiente: 0.21R < 0.25R,"{""cluster_id"": 4, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-10-19T00:00:00+00:00,2024-06-03T00:00:00+00:00,2021-10-19T00:00:00+00:00,,,2024-06-03T00:00:00+00:00,,,24,665,0,,,0.40451,1.16769,,,28.30207,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000087_RR_2_5,PATTERN_000087,RR_2_5,2026-06-07T09:35:23.664238+00:00,2026-06-07T09:35:23.664238+00:00,discarded,drawdown excesivo: 24.67R > 12.00R; profit factor insuficiente: 1.35 < 1.80; expectancy insuficiente: 0.21R < 0.25R,"{""cluster_id"": 4, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-10-19T00:00:00+00:00,2024-06-03T00:00:00+00:00,2021-10-19T00:00:00+00:00,,,2024-06-03T00:00:00+00:00,,,24,665,0,,,0.39549,1.27553,,,25.76057,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000087_RR_3,PATTERN_000087,RR_3,2026-06-07T09:35:23.664238+00:00,2026-06-07T09:35:23.664238+00:00,discarded,drawdown excesivo: 24.67R > 12.00R; profit factor insuficiente: 1.35 < 1.80; expectancy insuficiente: 0.21R < 0.25R,"{""cluster_id"": 4, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-10-19T00:00:00+00:00,2024-06-03T00:00:00+00:00,2021-10-19T00:00:00+00:00,,,2024-06-03T00:00:00+00:00,,,24,665,0,,,0.38647,1.31935,,,26.99445,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000087_RR_4,PATTERN_000087,RR_4,2026-06-07T09:35:23.664238+00:00,2026-06-07T09:35:23.664238+00:00,discarded,drawdown excesivo: 24.67R > 12.00R; profit factor insuficiente: 1.35 < 1.80; expectancy insuficiente: 0.21R < 0.25R,"{""cluster_id"": 4, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-10-19T00:00:00+00:00,2024-06-03T00:00:00+00:00,2021-10-19T00:00:00+00:00,,,2024-06-03T00:00:00+00:00,,,24,665,0,,,0.38195,1.33569,,,24.60536,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000087_RR_5,PATTERN_000087,RR_5,2026-06-07T09:35:23.664238+00:00,2026-06-07T09:35:23.664238+00:00,discarded,drawdown excesivo: 24.67R > 12.00R; profit factor insuficiente: 1.35 < 1.80; expectancy insuficiente: 0.21R < 0.25R,"{""cluster_id"": 4, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-10-19T00:00:00+00:00,2024-06-03T00:00:00+00:00,2021-10-19T00:00:00+00:00,,,2024-06-03T00:00:00+00:00,,,24,665,0,,,0.38045,1.3535,,,24.66595,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000063_RR_1_5,PATTERN_000063,RR_1_5,2026-06-07T08:31:55.790567+00:00,2026-06-07T08:31:55.790567+00:00,discarded,muestras insuficientes: 53 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.29 < 1.80; expectancy insuficiente: 0.16R < 0.25R,"{""cluster_id"": 3, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2023-12-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2023-12-12T00:00:00+00:00,,,4,53,0,,,0.45283,1.23204,,,9.73749,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000063_RR_2,PATTERN_000063,RR_2,2026-06-07T08:31:55.790567+00:00,2026-06-07T08:31:55.790567+00:00,discarded,muestras insuficientes: 53 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.29 < 1.80; expectancy insuficiente: 0.16R < 0.25R,"{""cluster_id"": 3, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2023-12-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2023-12-12T00:00:00+00:00,,,4,53,0,,,0.41509,1.28876,,,9.23749,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000063_RR_2_5,PATTERN_000063,RR_2_5,2026-06-07T08:31:55.790567+00:00,2026-06-07T08:31:55.790567+00:00,discarded,muestras insuficientes: 53 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.29 < 1.80; expectancy insuficiente: 0.16R < 0.25R,"{""cluster_id"": 3, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2023-12-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2023-12-12T00:00:00+00:00,,,4,53,0,,,0.37736,1.18959,,,11.1654,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000063_RR_3,PATTERN_000063,RR_3,2026-06-07T08:31:55.790567+00:00,2026-06-07T08:31:55.790567+00:00,discarded,muestras insuficientes: 53 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.29 < 1.80; expectancy insuficiente: 0.16R < 0.25R,"{""cluster_id"": 3, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2023-12-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2023-12-12T00:00:00+00:00,,,4,53,0,,,0.35849,1.16551,,,12.75267,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000063_RR_4,PATTERN_000063,RR_4,2026-06-07T08:31:55.790567+00:00,2026-06-07T08:31:55.790567+00:00,discarded,muestras insuficientes: 53 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.29 < 1.80; expectancy insuficiente: 0.16R < 0.25R,"{""cluster_id"": 3, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2023-12-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2023-12-12T00:00:00+00:00,,,4,53,0,,,0.32075,1.0732,,,19.88336,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000063_RR_5,PATTERN_000063,RR_5,2026-06-07T08:31:55.790567+00:00,2026-06-07T08:31:55.790567+00:00,discarded,muestras insuficientes: 53 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.29 < 1.80; expectancy insuficiente: 0.16R < 0.25R,"{""cluster_id"": 3, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-20T00:00:00+00:00,2023-12-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,,,2023-12-12T00:00:00+00:00,,,4,53,0,,,0.32075,0.98177,,,22.43688,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000424_RR_1_5,PATTERN_000424,RR_1_5,2026-06-07T17:14:02.349226+00:00,2026-06-07T17:14:02.349226+00:00,discarded,drawdown excesivo: 52.68R > 12.00R; profit factor insuficiente: 1.26 < 1.80; expectancy insuficiente: 0.17R < 0.25R,"{""cluster_id"": 9, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2025-02-20T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2025-02-20T00:00:00+00:00,,,13,616,0,,,0.41883,1.0815,,,33.51565,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000424_RR_2,PATTERN_000424,RR_2,2026-06-07T17:14:02.349226+00:00,2026-06-07T17:14:02.349226+00:00,discarded,drawdown excesivo: 52.68R > 12.00R; profit factor insuficiente: 1.26 < 1.80; expectancy insuficiente: 0.17R < 0.25R,"{""cluster_id"": 9, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2025-02-20T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2025-02-20T00:00:00+00:00,,,13,616,0,,,0.37662,1.14452,,,32.07888,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000424_RR_2_5,PATTERN_000424,RR_2_5,2026-06-07T17:14:02.349226+00:00,2026-06-07T17:14:02.349226+00:00,discarded,drawdown excesivo: 52.68R > 12.00R; profit factor insuficiente: 1.26 < 1.80; expectancy insuficiente: 0.17R < 0.25R,"{""cluster_id"": 9, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2025-02-20T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2025-02-20T00:00:00+00:00,,,13,616,0,,,0.34578,1.17686,,,34.3118,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000424_RR_3,PATTERN_000424,RR_3,2026-06-07T17:14:02.349226+00:00,2026-06-07T17:14:02.349226+00:00,discarded,drawdown excesivo: 52.68R > 12.00R; profit factor insuficiente: 1.26 < 1.80; expectancy insuficiente: 0.17R < 0.25R,"{""cluster_id"": 9, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2025-02-20T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2025-02-20T00:00:00+00:00,,,13,616,0,,,0.33279,1.21766,,,36.28107,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000424_RR_4,PATTERN_000424,RR_4,2026-06-07T17:14:02.349226+00:00,2026-06-07T17:14:02.349226+00:00,discarded,drawdown excesivo: 52.68R > 12.00R; profit factor insuficiente: 1.26 < 1.80; expectancy insuficiente: 0.17R < 0.25R,"{""cluster_id"": 9, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-13T00:00:00+00:00,2025-02-20T00:00:00+00:00,2021-07-13T00:00:00+00:00,,,2025-02-20T00:00:00+00:00,,,13,616,0,,,0.31818,1.25053,,,48.20056,Research variant metrics are in R units; no paper trade PnL exists yet.
