pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000407,1427,1427,0,27,,2021-08-24T00:00:00+00:00,2026-03-06T00:00:00+00:00,0,0,,-1.0,,0.36861,1.90606,0.92028,2.071174,1.20914,0.12152,61.07864,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000094,881,881,0,24,,2021-12-01T00:00:00+00:00,2024-01-04T00:00:00+00:00,0,0,,-1.0,,0.3916,1.73249,0.96339,1.798327,1.1575,0.09232,38.17244,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000279,1233,1233,0,27,,2022-02-04T00:00:00+00:00,2026-04-07T00:00:00+00:00,0,0,,-1.0,,0.32279,2.261,0.94566,2.390923,1.14099,0.09018,54.58651,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000120,63,63,0,17,,2021-08-24T00:00:00+00:00,2022-02-04T00:00:00+00:00,0,0,,-1.0,,0.44444,1.37643,0.98646,1.395323,1.11626,0.06371,15.5,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000032,113,113,0,16,,2021-07-13T00:00:00+00:00,2025-02-20T00:00:00+00:00,0,0,,0.01445,,0.50442,1.10286,0.94097,1.172046,1.19298,0.08999,8.52426,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000443,44,44,0,2,,2021-10-14T00:00:00+00:00,2024-09-13T00:00:00+00:00,0,0,,-0.38845,,0.43182,1.28197,0.86046,1.489866,1.13229,0.06468,10.65913,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000330,89,89,0,1,,2021-07-26T00:00:00+00:00,2025-08-05T00:00:00+00:00,0,0,,-1.0,,0.42697,1.40163,1.0,1.40163,1.04435,0.02541,18.7426,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000343,147,147,0,4,,2021-07-06T00:00:00+00:00,2026-05-04T00:00:00+00:00,0,0,,-1.0,,0.43537,1.44063,0.96562,1.491922,1.1504,0.082,19.51204,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000121,126,126,0,13,,2021-08-16T00:00:00+00:00,2022-01-24T00:00:00+00:00,0,0,,-1.0,,0.42857,1.3997,0.97168,1.440495,1.08037,0.04463,14.62986,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000344,203,203,0,4,,2021-12-29T00:00:00+00:00,2025-10-09T00:00:00+00:00,0,0,,-1.0,,0.4532,1.32692,0.96281,1.378174,1.14227,0.0749,17.50875,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000221,1466,1466,0,24,,2023-09-05T00:00:00+00:00,2025-10-08T00:00:00+00:00,0,0,,-1.0,,0.41405,1.45873,0.98486,1.481155,1.04664,0.02692,52.0944,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000137,43,43,0,4,,2021-12-28T00:00:00+00:00,2025-12-08T00:00:00+00:00,0,0,,-0.02873,,0.48837,1.23937,0.93005,1.332584,1.27202,0.12944,9.81703,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000345,175,175,0,4,,2022-02-17T00:00:00+00:00,2025-10-27T00:00:00+00:00,0,0,,-1.0,,0.32,2.37328,0.98141,2.418235,1.14764,0.0977,15.12849,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000196,794,794,0,10,,2022-04-28T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,-1.0,,0.40176,1.39864,0.9714,1.439819,0.96695,-0.01921,58.12718,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000169,138,138,0,7,,2021-11-04T00:00:00+00:00,2025-12-17T00:00:00+00:00,0,0,,-1.0,,0.36232,2.20848,0.96822,2.280969,1.296,0.18276,17.76835,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000324,31,31,0,1,,2022-05-27T00:00:00+00:00,2026-01-16T00:00:00+00:00,0,0,,-0.33895,,0.45161,1.2709,0.87449,1.453304,1.19684,0.0944,6.51431,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000348,80,80,0,1,,2021-08-16T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,-1.0,,0.3875,1.72907,0.94714,1.82557,1.15495,0.08989,15.8925,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000197,372,372,0,10,,2021-08-16T00:00:00+00:00,2025-01-10T00:00:00+00:00,0,0,,-1.0,,0.34409,2.15361,0.94722,2.273611,1.19271,0.11973,24.00561,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000122,534,534,0,20,,2021-07-08T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,-1.0,,0.3764,1.83595,0.95342,1.925647,1.16583,0.0983,19.05337,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000382,457,457,0,26,,2021-10-12T00:00:00+00:00,2026-04-29T00:00:00+00:00,0,0,,-1.0,,0.41575,1.3882,0.95561,1.452685,1.03374,0.01884,29.45923,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000198,277,277,0,10,,2021-12-09T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,-1.0,,0.44404,1.51958,0.96041,1.58222,1.26372,0.14081,22.61711,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000462,126,126,0,3,,2021-07-26T00:00:00+00:00,2026-01-08T00:00:00+00:00,0,0,,-1.0,,0.28571,2.85895,0.98218,2.910821,1.16433,0.11528,26.29875,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000222,380,380,0,24,,2021-09-20T00:00:00+00:00,2025-10-13T00:00:00+00:00,0,0,,-1.0,,0.4,1.31588,0.96994,1.356661,0.90444,-0.05561,41.84477,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000055,490,490,0,24,,2022-05-06T00:00:00+00:00,2024-05-01T00:00:00+00:00,0,0,,-1.0,,0.42041,1.5374,0.93628,1.64203,1.19526,0.10559,22.67647,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000095,283,283,0,23,,2022-03-01T00:00:00+00:00,2024-10-28T00:00:00+00:00,0,0,,-1.0,,0.39576,1.54771,0.94675,1.634761,1.07072,0.04045,17.30125,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000463,104,104,0,3,,2022-07-26T00:00:00+00:00,2025-07-31T00:00:00+00:00,0,0,,-1.0,,0.42308,1.47338,0.93911,1.568911,1.15053,0.08156,10.51293,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000096,476,476,0,21,,2021-10-27T00:00:00+00:00,2024-05-10T00:00:00+00:00,0,0,,-1.0,,0.44958,1.29805,0.94445,1.374398,1.1226,0.06373,27.91103,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000383,867,867,0,27,,2021-07-08T00:00:00+00:00,2025-05-07T00:00:00+00:00,0,0,,-1.0,,0.42561,1.40499,0.97168,1.445939,1.07354,0.04096,30.39896,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000170,436,436,0,7,,2021-08-24T00:00:00+00:00,2025-08-26T00:00:00+00:00,0,0,,-1.0,,0.36697,2.09685,0.95662,2.191936,1.27069,0.16392,45.72008,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000056,549,549,0,24,,2021-12-09T00:00:00+00:00,2025-01-30T00:00:00+00:00,0,0,,-1.0,,0.44627,1.28647,0.93748,1.372264,1.10593,0.05499,17.34332,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000360,204,204,0,4,,2022-05-24T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,-0.72536,,0.41176,1.51263,0.90035,1.680047,1.18592,0.09765,18.91201,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000408,1486,1486,0,27,,2023-06-22T00:00:00+00:00,2025-12-16T00:00:00+00:00,0,0,,-1.0,,0.41454,1.43492,0.98478,1.457097,1.0317,0.01827,38.61455,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000280,70,70,0,19,,2021-08-24T00:00:00+00:00,2022-05-04T00:00:00+00:00,0,0,,-1.0,,0.42857,1.36189,0.96185,1.415907,1.06193,0.03404,7.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000138,93,93,0,4,,2021-07-02T00:00:00+00:00,2025-05-08T00:00:00+00:00,0,0,,-0.73194,,0.39785,1.46154,0.89664,1.630019,1.07697,0.04156,14.01313,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000255,626,626,0,12,,2021-09-01T00:00:00+00:00,2025-12-24T00:00:00+00:00,0,0,,-1.0,,0.34345,2.13197,0.95613,2.229791,1.16644,0.10448,47.61996,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000123,1982,1982,0,20,,2021-07-26T00:00:00+00:00,2025-07-28T00:00:00+00:00,0,0,,-1.0,,0.35721,1.76088,0.97672,1.80285,1.0019,0.00119,82.79279,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000026,1028,1028,0,27,,2021-08-03T00:00:00+00:00,2025-04-22T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000033,447,447,0,27,,2021-07-02T00:00:00+00:00,2026-02-12T00:00:00+00:00,0,0,,-1.0,,0.39374,1.58993,0.9179,1.732139,1.12493,0.06952,21.95094,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000444,35,35,0,2,,2021-12-22T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,0.31708,,0.54286,1.05339,0.95,1.108832,1.31674,0.13756,8.8317,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000154,398,398,0,10,,2021-12-17T00:00:00+00:00,2024-06-18T00:00:00+00:00,0,0,,-1.0,,0.44472,1.32908,0.9685,1.372308,1.09909,0.05329,18.38575,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000464,65,65,0,3,,2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,-0.53608,,0.44615,1.3894,0.92936,1.495007,1.20431,0.10516,9.22263,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000361,140,140,0,4,,2021-10-01T00:00:00+00:00,2025-12-24T00:00:00+00:00,0,0,,-1.0,,0.39286,1.42085,0.98526,1.442107,0.93313,-0.04,18.15272,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000309,88,88,0,3,,2022-07-18T00:00:00+00:00,2026-04-15T00:00:00+00:00,0,0,,-1.0,,0.375,1.91867,0.97842,1.960988,1.1766,0.10799,13.01276,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000124,527,527,0,20,,2021-12-22T00:00:00+00:00,2026-01-22T00:00:00+00:00,0,0,,-0.53974,,0.45351,1.1896,0.92472,1.286443,1.06757,0.03415,26.22913,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000042,594,594,0,24,,2021-08-11T00:00:00+00:00,2024-01-26T00:00:00+00:00,0,0,,-1.0,,0.35522,1.81805,0.94479,1.92429,1.06011,0.03662,35.08799,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000384,157,157,0,20,,2021-08-24T00:00:00+00:00,2022-01-24T00:00:00+00:00,0,0,,-1.0,,0.42038,1.43276,0.96076,1.491278,1.08158,0.04543,16.78454,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000362,78,78,0,3,,2021-08-27T00:00:00+00:00,2022-12-13T00:00:00+00:00,0,0,,-0.72813,,0.4359,1.36732,0.92476,1.478567,1.14253,0.07435,10.92126,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000139,51,51,0,2,,2022-02-04T00:00:00+00:00,2023-04-04T00:00:00+00:00,0,0,,-1.0,,0.45098,1.47279,0.97577,1.509362,1.23983,0.12848,17.79508,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000281,108,108,0,18,,2021-07-13T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,-0.08707,,0.48148,1.16515,0.91283,1.276415,1.18525,0.08768,8.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000008,370,370,0,20,,2021-12-17T00:00:00+00:00,2024-02-27T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000233,46,46,0,4,,2021-09-23T00:00:00+00:00,2026-05-06T00:00:00+00:00,0,0,,-1.0,,0.30435,1.9266,0.82896,2.324117,1.0168,0.00969,8.43522,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000310,193,193,0,3,,2021-08-24T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,-1.0,,0.36788,1.90197,0.955,1.991592,1.15904,0.09601,26.46967,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000385,1023,1023,0,27,,2021-10-01T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,-1.0,,0.33724,2.0315,0.95173,2.134534,1.08616,0.05435,45.82036,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000043,370,370,0,20,,2021-09-07T00:00:00+00:00,2024-01-26T00:00:00+00:00,0,0,,-1.0,,0.40811,1.38874,0.9743,1.425372,0.98279,-0.00992,31.49128,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000125,560,560,0,20,,2022-02-09T00:00:00+00:00,2025-11-19T00:00:00+00:00,0,0,,-1.0,,0.36071,1.66612,0.93176,1.788143,1.00895,0.00533,54.49203,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000171,236,236,0,7,,2021-09-15T00:00:00+00:00,2024-10-04T00:00:00+00:00,0,0,,-1.0,,0.34746,2.08335,0.95895,2.172532,1.1568,0.09812,22.68278,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000452,40,40,0,1,,2021-07-16T00:00:00+00:00,2025-12-24T00:00:00+00:00,0,0,,-1.0,,0.275,2.60902,0.92262,2.827838,1.07263,0.04858,13.31934,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000155,226,226,0,9,,2021-07-08T00:00:00+00:00,2026-04-30T00:00:00+00:00,0,0,,-0.66903,,0.43805,1.29171,0.92264,1.400015,1.10001,0.05145,21.5564,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000066,181,181,0,4,,2021-08-19T00:00:00+00:00,2023-06-08T00:00:00+00:00,0,0,,-1.0,,0.40331,1.38543,0.96129,1.44122,0.97416,-0.01482,18.29739,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000409,298,298,0,20,,2021-08-24T00:00:00+00:00,2021-11-26T00:00:00+00:00,0,0,,-1.0,,0.41946,1.38211,0.93961,1.47094,1.06281,0.03426,40.99113,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000039,1509,1509,0,27,,2021-12-06T00:00:00+00:00,2024-07-29T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000429,33,33,0,3,,2021-08-27T00:00:00+00:00,2021-12-14T00:00:00+00:00,0,0,,-1.0,,0.33333,2.17544,0.88949,2.445716,1.22286,0.13215,17.79562,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000140,280,280,0,4,,2021-09-20T00:00:00+00:00,2026-01-30T00:00:00+00:00,0,0,,-1.0,,0.29286,2.79724,0.96677,2.893387,1.19827,0.13555,33.26288,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000057,397,397,0,24,,2021-07-21T00:00:00+00:00,2023-12-07T00:00:00+00:00,0,0,,-1.0,,0.39547,1.38523,0.972,1.425134,0.93228,-0.03979,26.22622,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000430,273,273,0,13,,2021-12-22T00:00:00+00:00,2025-12-12T00:00:00+00:00,0,0,,-1.0,,0.43956,1.2984,0.97939,1.325723,1.03978,0.02183,20.56848,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000126,158,158,0,18,,2021-09-28T00:00:00+00:00,2025-12-03T00:00:00+00:00,0,0,,-0.95034,,0.43038,1.25366,0.92853,1.350156,1.02012,0.01064,15.9356,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000335,79,79,0,1,,2021-07-21T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,-1.0,,0.4557,1.20888,0.99152,1.219219,1.02074,0.01119,12.55771,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000156,213,213,0,10,,2022-01-13T00:00:00+00:00,2026-03-04T00:00:00+00:00,0,0,,-1.0,,0.40845,1.42339,0.95862,1.484832,1.02524,0.01432,13.30118,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000157,247,247,0,10,,2021-08-16T00:00:00+00:00,2026-03-16T00:00:00+00:00,0,0,,-1.0,,0.4413,1.24852,0.97817,1.276383,1.00815,0.00446,23.96136,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000158,383,383,0,10,,2021-08-11T00:00:00+00:00,2026-04-16T00:00:00+00:00,0,0,,-1.0,,0.40731,1.41254,0.98175,1.438798,0.98878,-0.00653,23.6935,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000097,123,123,0,22,,2022-02-24T00:00:00+00:00,2024-03-01T00:00:00+00:00,0,0,,-1.0,,0.39837,1.41043,0.95416,1.47819,0.97881,-0.01217,26.31597,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000199,514,514,0,10,,2021-09-07T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,-1.0,,0.42412,1.36928,0.97186,1.408927,1.04118,0.02297,21.67331,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000445,61,61,0,2,,2021-07-26T00:00:00+00:00,2026-04-07T00:00:00+00:00,0,0,,-1.0,,0.36066,1.82286,0.96715,1.884775,1.06321,0.03909,8.90051,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000067,86,86,0,4,,2021-07-29T00:00:00+00:00,2023-03-30T00:00:00+00:00,0,0,,-1.0,,0.36047,1.95863,0.98571,1.987025,1.11996,0.07562,9.71774,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000172,198,198,0,7,,2021-08-16T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,-1.0,,0.40404,1.48838,0.99131,1.501427,1.01792,0.01059,18.90392,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000173,117,117,0,7,,2021-12-14T00:00:00+00:00,2025-11-28T00:00:00+00:00,0,0,,-1.0,,0.36752,1.34574,0.87145,1.544254,0.89734,-0.05658,15.37525,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000465,69,69,0,3,,2022-01-19T00:00:00+00:00,2026-02-18T00:00:00+00:00,0,0,,-0.03463,,0.49275,1.10376,0.93997,1.17425,1.1407,0.06709,8.90174,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000159,637,637,0,10,,2021-10-27T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,-1.0,,0.39717,1.37432,0.96052,1.430808,0.94269,-0.03318,37.1595,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000386,179,179,0,16,,2021-09-10T00:00:00+00:00,2024-01-31T00:00:00+00:00,0,0,,-1.0,,0.41341,1.37834,0.96974,1.42135,1.00171,0.00097,22.16222,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000009,594,594,0,24,,2021-07-02T00:00:00+00:00,2023-12-26T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000174,160,160,0,7,,2022-02-01T00:00:00+00:00,2026-03-03T00:00:00+00:00,0,0,,-1.0,,0.39375,1.67037,0.99109,1.685387,1.09463,0.05686,15.36881,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000256,57,57,0,11,,2021-08-17T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,-1.0,,0.45614,1.11142,0.94505,1.176044,0.98637,-0.00701,6.31422,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000044,878,878,0,24,,2021-08-24T00:00:00+00:00,2024-05-22T00:00:00+00:00,0,0,,-1.0,,0.41458,1.39631,0.97173,1.436932,1.01759,0.01001,48.64447,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000102,42,42,0,1,,2021-09-23T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,-0.69248,,0.45238,1.24706,0.93405,1.335111,1.10292,0.05264,11.38496,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000045,422,422,0,24,,2021-10-01T00:00:00+00:00,2024-04-23T00:00:00+00:00,0,0,,-0.68051,,0.43602,1.20093,0.92224,1.302188,1.00674,0.00351,26.57188,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000234,128,128,0,4,,2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,-1.0,,0.3125,2.24014,0.91083,2.459449,1.11794,0.07385,27.1477,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000011,422,422,0,24,,2021-12-09T00:00:00+00:00,2024-04-23T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000297,331,331,0,8,,2021-12-14T00:00:00+00:00,2026-01-27T00:00:00+00:00,0,0,,-1.0,,0.38369,1.50055,0.94647,1.585417,0.987,-0.00758,21.77095,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000235,95,95,0,4,,2021-07-16T00:00:00+00:00,2025-02-28T00:00:00+00:00,0,0,,-1.0,,0.37895,1.35725,0.97579,1.390924,0.8487,-0.09169,15.67458,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000141,55,55,0,4,,2021-11-12T00:00:00+00:00,2025-08-08T00:00:00+00:00,0,0,,-0.23747,,0.41818,1.12114,0.79288,1.41401,1.01632,0.00753,10.30326,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000431,168,168,0,12,,2021-07-08T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,-1.0,,0.39286,1.35078,0.98036,1.377841,0.89154,-0.06456,17.60708,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000142,67,67,0,4,,2021-09-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,0,,-1.0,,0.38806,1.61972,0.9678,1.67361,1.06132,0.03632,9.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000257,176,176,0,11,,2021-07-16T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,-0.29358,,0.44886,0.92893,0.8571,1.083806,0.88269,-0.05541,30.51792,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
