trade_id,policy,variant,symbol,signal_date,source_signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,truncated,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct,cost_bps_x1,cost_bps_x2,cost_bps_x3,entry_model,exit_model
DSS-CO-001-ALL_EVENTS-00077,ALL_EVENTS,CONTRACTION_ONLY,PDD,2024-04-30,2024-04-30,2024-05-01,2024-05-15,125.09,141.3,10,False,12.958669757774398,12.858669757774399,12.758669757774399,12.6586697577744,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00078,ALL_EVENTS,CONTRACTION_ONLY,PYPL,2024-04-30,2024-04-30,2024-05-01,2024-05-15,66.42,63.35,10,False,-4.6221017765733174,-4.722101776573318,-4.822101776573318,-4.922101776573317,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00079,ALL_EVENTS,CONTRACTION_ONLY,ZETA,2024-04-30,2024-04-30,2024-05-01,2024-05-15,12.37,17.02,10,False,37.59094583670171,37.490945836701705,37.390945836701704,37.2909458367017,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00080,ALL_EVENTS,CONTRACTION_ONLY,ADP,2024-05-01,2024-05-01,2024-05-02,2024-05-16,233.16,236.99,10,False,1.6426488248413085,1.5426488248413084,1.4426488248413085,1.3426488248413087,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00081,ALL_EVENTS,CONTRACTION_ONLY,AEO,2024-05-01,2024-05-01,2024-05-02,2024-05-16,22.62,22.17,10,False,-1.9893899204244003,-2.0893899204244004,-2.1893899204244005,-2.2893899204244,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00082,ALL_EVENTS,CONTRACTION_ONLY,AX,2024-05-01,2024-05-01,2024-05-02,2024-05-16,56.74,61.14,10,False,7.75467042650686,7.6546704265068595,7.55467042650686,7.45467042650686,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00083,ALL_EVENTS,CONTRACTION_ONLY,CAVA,2024-05-01,2024-05-01,2024-05-02,2024-05-16,68.85,77.32,10,False,12.302106027596228,12.202106027596226,12.102106027596227,12.002106027596227,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00084,ALL_EVENTS,CONTRACTION_ONLY,PDD,2024-05-01,2024-05-01,2024-05-02,2024-05-16,128.97,143.38,10,False,11.173141040552071,11.07314104055207,10.97314104055207,10.87314104055207,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00085,ALL_EVENTS,CONTRACTION_ONLY,PYPL,2024-05-01,2024-05-01,2024-05-02,2024-05-16,66.13,63.55,10,False,-3.901406320883105,-4.001406320883105,-4.101406320883106,-4.201406320883105,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00086,ALL_EVENTS,CONTRACTION_ONLY,SCHW,2024-05-01,2024-05-01,2024-05-02,2024-05-16,73.16,76.0,10,False,3.88190267905959,3.78190267905959,3.68190267905959,3.58190267905959,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00087,ALL_EVENTS,CONTRACTION_ONLY,ZETA,2024-05-01,2024-05-01,2024-05-02,2024-05-16,12.6,17.1,10,False,35.71428571428572,35.61428571428572,35.51428571428572,35.41428571428572,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
