episode_type,symbol,episode_id,first_signal_date,last_signal_date,first_signal_idx,last_signal_idx,episode_length_days,number_of_raw_signals,min_ATR14_pct_rank,max_ATR14_pct_rank,regime_snapshot,trend_snapshot,sample
EPISODE_CONTIGUOUS,TGT,EPISODE_CONTIGUOUS-TGT-00012,2026-06-12,2026-06-17,738,741,6,4,0.025580756594584884,0.02705457042019331,True,True,OOS
EPISODE_CONTIGUOUS,TGT,EPISODE_CONTIGUOUS-TGT-00013,2026-06-22,2026-06-23,743,744,2,2,0.028245476869542267,0.028502589654494214,True,True,OOS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00001,2024-05-22,2024-06-10,223,235,20,13,0.03557875715289633,0.04491805743497224,True,True,IS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00002,2024-07-01,2024-07-25,249,266,25,18,0.03901730038914154,0.04872980762785716,True,True,IS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00003,2024-08-26,2024-09-03,288,293,9,6,0.040032471396270024,0.046774613295164344,True,True,IS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00004,2024-09-20,2024-09-20,306,306,1,1,0.04912812214896804,0.04912812214896804,True,True,IS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00005,2025-05-09,2025-07-10,464,505,63,42,0.033344984271233814,0.053637397820962385,True,True,OOS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00006,2025-09-11,2025-09-11,549,549,1,1,0.04920944163916608,0.04920944163916608,True,True,OOS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00007,2025-09-16,2025-09-23,552,557,8,6,0.04651412355276805,0.04792969210805707,True,True,OOS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00008,2025-10-08,2025-10-08,568,568,1,1,0.0456862550542009,0.0456862550542009,True,True,OOS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00009,2025-10-28,2025-10-30,582,584,3,3,0.04614247426189057,0.04763923918191128,True,True,OOS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00010,2025-12-23,2025-12-23,621,621,1,1,0.04702634049367715,0.04702634049367715,True,True,OOS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00011,2026-01-06,2026-01-21,629,639,16,11,0.036153023395881556,0.04833368561967165,True,True,OOS
EPISODE_CONTIGUOUS,TMDX,EPISODE_CONTIGUOUS-TMDX-00012,2026-02-20,2026-02-24,660,662,5,3,0.045355684048591596,0.047792852842521744,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00001,2024-05-14,2024-05-24,217,225,11,9,0.01406058893182406,0.01741242007174047,True,True,IS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00002,2024-06-05,2024-06-12,232,237,8,6,0.015866979651757766,0.01649928263988519,True,True,IS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00003,2024-08-26,2024-09-12,288,300,18,13,0.012834261068741767,0.016477612356871885,True,True,IS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00004,2025-08-15,2025-08-20,531,534,6,4,0.02238329266608351,0.02381642112233073,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00005,2025-08-22,2025-09-09,536,547,19,12,0.019505670906901276,0.022884839290124585,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00006,2025-09-11,2025-09-11,549,549,1,1,0.0230678737660478,0.0230678737660478,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00007,2025-09-16,2025-09-16,552,552,1,1,0.022875076989964153,0.022875076989964153,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00008,2025-09-19,2025-09-19,555,555,1,1,0.02568587983778281,0.02568587983778281,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00009,2025-09-30,2025-10-01,562,563,2,2,0.02436139505610174,0.0255727546864432,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00010,2025-10-22,2025-11-04,578,587,14,10,0.022345746663964324,0.024973943210145823,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00011,2025-11-11,2025-11-17,592,596,7,5,0.02193857539946457,0.02416246001506195,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00012,2025-11-21,2025-12-16,600,616,26,17,0.019522048976588033,0.02416430753775219,True,True,OOS
EPISODE_CONTIGUOUS,TMO,EPISODE_CONTIGUOUS-TMO-00013,2025-12-19,2026-01-15,619,636,28,18,0.015066327412860358,0.022013613773068458,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00001,2024-07-01,2024-07-01,249,249,1,1,0.0390424210921482,0.0390424210921482,True,True,IS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00002,2024-07-08,2024-07-10,253,255,3,3,0.03827017448200653,0.039696031808785816,True,True,IS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00003,2024-09-24,2024-10-10,308,320,17,13,0.03409394947062645,0.044480000000000006,True,True,IS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00004,2024-10-24,2024-10-28,330,332,5,3,0.03665541105278995,0.040532313969813966,True,True,IS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00005,2024-11-01,2024-11-04,336,337,4,2,0.040797883937895206,0.040884530718431074,True,True,IS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00006,2024-12-05,2024-12-18,359,368,14,10,0.03749915153310255,0.04458373744267633,True,True,IS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00007,2025-05-09,2025-06-04,464,481,27,18,0.04153716559677,0.05484917792691125,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00008,2025-06-17,2025-06-17,490,490,1,1,0.057905907782856106,0.057905907782856106,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00009,2025-06-27,2025-06-30,497,498,4,2,0.052584300413611666,0.05419959131052509,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00010,2025-07-18,2025-07-23,511,514,6,4,0.03554115030734223,0.03892444551785211,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00011,2025-07-28,2025-07-28,517,517,1,1,0.039481653573914526,0.039481653573914526,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00012,2025-08-08,2025-08-19,526,533,12,8,0.033823930574736163,0.040274448002414184,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00013,2025-08-22,2025-08-29,536,541,8,6,0.034171646308024155,0.03577611079053664,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00014,2025-09-03,2025-09-30,543,562,28,20,0.03376774258726069,0.041874597213646315,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00015,2025-10-02,2025-10-02,564,564,1,1,0.04044188519442078,0.04044188519442078,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00016,2025-11-03,2025-11-04,586,587,2,2,0.03907472419546206,0.03973190818293323,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00017,2025-12-05,2025-12-29,609,624,25,16,0.029238061175112795,0.0391864751972996,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00018,2025-12-31,2025-12-31,626,626,1,1,0.038390322570504336,0.038390322570504336,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00019,2026-01-09,2026-01-13,632,634,5,3,0.03322440433764383,0.03494722349701698,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00020,2026-01-22,2026-01-23,640,641,2,2,0.03423419247172261,0.03458728604491468,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00021,2026-05-07,2026-05-12,713,716,6,4,0.03218496223048571,0.03499503781649592,True,True,OOS
EPISODE_CONTIGUOUS,TSLA,EPISODE_CONTIGUOUS-TSLA-00022,2026-06-03,2026-06-04,731,732,2,2,0.03337941265720357,0.03431855113310724,True,True,OOS
EPISODE_CONTIGUOUS,TTD,EPISODE_CONTIGUOUS-TTD-00001,2024-06-06,2024-07-16,233,259,41,27,0.022113869188337257,0.031538844038844036,True,True,IS
EPISODE_CONTIGUOUS,TTD,EPISODE_CONTIGUOUS-TTD-00002,2024-07-18,2024-07-18,261,261,1,1,0.030366892662146757,0.030366892662146757,True,True,IS
EPISODE_CONTIGUOUS,TTD,EPISODE_CONTIGUOUS-TTD-00003,2024-08-30,2024-11-08,292,341,71,50,0.020948908646042794,0.02934557138789843,True,True,IS
EPISODE_CONTIGUOUS,TXN,EPISODE_CONTIGUOUS-TXN-00001,2024-05-15,2024-05-29,218,227,15,10,0.01591282280937454,0.018559613432903643,True,True,IS
EPISODE_CONTIGUOUS,TXN,EPISODE_CONTIGUOUS-TXN-00002,2024-06-18,2024-07-18,241,261,31,21,0.016031004029323243,0.018580606006779462,True,True,IS
EPISODE_CONTIGUOUS,TXN,EPISODE_CONTIGUOUS-TXN-00003,2024-10-10,2024-10-14,320,322,5,3,0.020199397652923484,0.020862166179711955,True,True,IS
EPISODE_CONTIGUOUS,TXN,EPISODE_CONTIGUOUS-TXN-00004,2025-01-15,2025-01-15,385,385,1,1,0.019382026804028344,0.019382026804028344,True,True,OOS
EPISODE_CONTIGUOUS,TXN,EPISODE_CONTIGUOUS-TXN-00005,2025-02-19,2025-02-26,408,413,8,6,0.021475438485002562,0.02383718737032708,True,True,OOS
EPISODE_CONTIGUOUS,TXN,EPISODE_CONTIGUOUS-TXN-00006,2025-06-03,2025-07-22,480,513,50,34,0.01715092816787732,0.025645740174158646,True,True,OOS
EPISODE_CONTIGUOUS,TXN,EPISODE_CONTIGUOUS-TXN-00007,2025-08-20,2025-08-29,534,541,10,8,0.0212004229440025,0.02323047203922928,True,True,OOS
EPISODE_CONTIGUOUS,TXN,EPISODE_CONTIGUOUS-TXN-00008,2026-01-06,2026-01-15,629,636,10,8,0.01959360801363887,0.024424314586105732,True,True,OOS
EPISODE_CONTIGUOUS,TXN,EPISODE_CONTIGUOUS-TXN-00009,2026-04-10,2026-04-23,694,703,14,10,0.02471070766540009,0.02838909185629464,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00001,2024-06-28,2024-07-12,248,257,15,10,0.02362907268170427,0.02877559683842406,True,True,IS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00002,2024-08-27,2024-09-09,289,297,14,9,0.022113262096852965,0.02665905916146928,True,True,IS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00003,2024-09-11,2024-09-11,299,299,1,1,0.02673265276541116,0.02673265276541116,True,True,IS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00004,2024-10-02,2024-10-18,314,326,17,13,0.02348562628336751,0.03093249692118226,True,True,IS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00005,2024-10-22,2024-10-24,328,330,3,3,0.029106494157226912,0.029331344767586323,True,True,IS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00006,2024-10-29,2024-10-30,333,334,2,2,0.02928923115768209,0.02959564569810416,True,True,IS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00007,2025-05-02,2025-05-06,459,461,5,3,0.03401925554274866,0.03538402367853379,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00008,2025-05-15,2025-05-21,468,472,7,5,0.03519725077360866,0.03608165974054702,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00009,2025-05-23,2025-07-28,474,517,67,44,0.024458001960997944,0.03672077922077923,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00010,2025-08-05,2025-08-08,523,526,4,4,0.025498218081281075,0.028426521142610496,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00011,2025-08-13,2025-08-20,529,534,8,6,0.02910953698355275,0.0312563267975892,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00012,2025-08-27,2025-09-03,539,543,8,5,0.0261790627046984,0.029968477601337862,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00013,2025-09-08,2025-09-17,546,553,10,8,0.02735024206951369,0.029814893316376982,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00014,2025-09-29,2025-10-01,561,563,3,3,0.028314609965709683,0.02929468204552412,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00015,2025-10-06,2025-10-09,566,569,4,4,0.02811672614251179,0.029106607678036234,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00016,2025-10-27,2025-10-27,581,581,1,1,0.02855776093790339,0.02855776093790339,True,True,OOS
EPISODE_CONTIGUOUS,UBER,EPISODE_CONTIGUOUS-UBER-00017,2025-10-29,2025-11-03,583,586,6,4,0.025450453784996233,0.027260070957021612,True,True,OOS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00001,2024-05-10,2024-05-24,215,225,15,11,0.013754860592825338,0.01582170756037854,True,True,IS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00002,2024-06-28,2024-06-28,248,248,1,1,0.01922704690625202,0.01922704690625202,True,True,IS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00003,2024-07-12,2024-07-12,257,257,1,1,0.019809168222360504,0.019809168222360504,True,True,IS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00004,2024-08-22,2024-09-16,286,302,26,17,0.013759979230220003,0.019650079573445802,True,True,IS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00005,2024-09-30,2024-10-14,312,322,15,11,0.016046775703727287,0.01855141311191765,True,True,IS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00006,2024-11-06,2024-11-08,339,341,3,3,0.017423460476794557,0.019789888475104933,True,True,IS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00007,2026-01-06,2026-01-06,629,629,1,1,0.02167940223948523,0.02167940223948523,True,True,OOS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00008,2026-01-08,2026-01-12,631,633,5,3,0.022667564979364247,0.02284771417627424,True,True,OOS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00009,2026-01-15,2026-01-15,636,636,1,1,0.02442693316849872,0.02442693316849872,True,True,OOS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00010,2026-04-20,2026-04-21,700,701,2,2,0.02677105415728047,0.026782383143532238,True,True,OOS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00011,2026-04-28,2026-05-06,706,712,9,7,0.02605761596915049,0.027284213851378025,True,True,OOS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00012,2026-05-08,2026-05-08,714,714,1,1,0.027047033588759175,0.027047033588759175,True,True,OOS
EPISODE_CONTIGUOUS,UNH,EPISODE_CONTIGUOUS-UNH-00013,2026-05-12,2026-07-01,716,750,51,35,0.022048003247577008,0.02527029705989997,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00001,2024-05-17,2024-05-20,220,221,4,2,0.01463541826436394,0.0149677908298598,True,True,IS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00002,2024-07-15,2024-07-15,258,258,1,1,0.01501402087552577,0.01501402087552577,True,True,IS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00003,2024-07-17,2024-07-17,260,260,1,1,0.015376386395494669,0.015376386395494669,True,True,IS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00004,2024-08-26,2024-09-11,288,299,17,12,0.012939093360669594,0.015331202402140627,True,True,IS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00005,2024-10-15,2024-10-16,323,324,2,2,0.015566602561776567,0.01583294950425446,True,True,IS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00006,2025-01-21,2025-01-23,388,390,3,3,0.016603570174998743,0.0169178743351777,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00007,2025-02-19,2025-02-19,408,408,1,1,0.017117201934732235,0.017117201934732235,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00008,2025-02-21,2025-02-21,410,410,1,1,0.017551293221775326,0.017551293221775326,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00009,2025-02-25,2025-03-03,412,416,7,5,0.016345350418697155,0.017171933838600537,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00010,2025-03-06,2025-03-07,419,420,2,2,0.017579974350676614,0.017946892403115762,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00011,2025-07-01,2025-07-14,499,507,14,9,0.013189060128652055,0.01493014989186901,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00012,2025-07-16,2025-07-16,509,509,1,1,0.015286934206451018,0.015286934206451018,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00013,2025-07-23,2025-07-23,514,514,1,1,0.0161913259615691,0.0161913259615691,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00014,2025-09-23,2025-10-07,557,567,15,11,0.014778960558725783,0.017152371951885927,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00015,2025-11-21,2025-11-21,600,600,1,1,0.013570279938301998,0.013570279938301998,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00016,2025-11-25,2025-12-18,602,618,24,17,0.013931771970780934,0.01599562282975498,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00017,2025-12-23,2026-01-06,621,629,15,9,0.012962121730689051,0.01607435118073415,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00018,2026-01-08,2026-01-12,631,633,5,3,0.014815576932969799,0.015730841168739264,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00019,2026-04-10,2026-04-10,694,694,1,1,0.017296091940878822,0.017296091940878822,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00020,2026-04-14,2026-04-14,696,696,1,1,0.016474506936033112,0.016474506936033112,True,True,OOS
EPISODE_CONTIGUOUS,UNP,EPISODE_CONTIGUOUS-UNP-00021,2026-05-18,2026-05-18,720,720,1,1,0.01744050272806402,0.01744050272806402,True,True,OOS
EPISODE_CONTIGUOUS,UPS,EPISODE_CONTIGUOUS-UPS-00001,2024-07-17,2024-07-17,260,260,1,1,0.01835827108024623,0.01835827108024623,True,True,IS
EPISODE_CONTIGUOUS,UPS,EPISODE_CONTIGUOUS-UPS-00002,2025-01-21,2025-01-23,388,390,3,3,0.017151836526677244,0.01819412610002017,True,True,OOS
EPISODE_CONTIGUOUS,UPS,EPISODE_CONTIGUOUS-UPS-00003,2025-01-27,2025-01-28,392,393,2,2,0.01719894451609849,0.017975555093459016,True,True,OOS
EPISODE_CONTIGUOUS,UPS,EPISODE_CONTIGUOUS-UPS-00004,2025-12-15,2026-01-21,615,639,38,25,0.015020790020790023,0.02046351805819564,True,True,OOS
EPISODE_CONTIGUOUS,UPS,EPISODE_CONTIGUOUS-UPS-00005,2026-04-17,2026-04-27,699,705,11,7,0.0207600950118765,0.022966097007908855,True,True,OOS
EPISODE_CONTIGUOUS,UPS,EPISODE_CONTIGUOUS-UPS-00006,2026-05-26,2026-06-01,725,729,7,5,0.02070314102476448,0.02228753531593537,True,True,OOS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00001,2024-07-15,2024-07-18,258,261,4,4,0.0420772514096011,0.05012247538937931,True,True,IS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00002,2024-10-08,2024-10-17,318,325,10,8,0.05798280269579365,0.06507278679389845,True,True,IS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00003,2024-10-21,2024-10-21,327,327,1,1,0.06621225565324945,0.06621225565324945,True,True,IS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00004,2024-11-04,2024-11-11,337,342,8,6,0.05898941512786836,0.0694395332390382,True,True,IS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00005,2024-12-09,2024-12-10,361,362,2,2,0.0675481083911507,0.06834592312819375,True,True,IS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00006,2024-12-12,2024-12-12,364,364,1,1,0.06813046647230322,0.06813046647230322,True,True,IS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00007,2024-12-17,2024-12-18,367,368,2,2,0.07094335767914609,0.0710670820925069,True,True,IS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00008,2025-02-07,2025-02-10,401,402,4,2,0.05668011754901529,0.057122108102500256,True,True,OOS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00009,2025-02-12,2025-02-13,404,405,2,2,0.060718711276332084,0.06230641944927659,True,True,OOS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00010,2025-06-09,2025-06-11,484,486,3,3,0.04556650246305419,0.04689667128987518,True,True,OOS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00011,2025-06-18,2025-08-06,491,524,50,34,0.048665150245420834,0.061807907019309966,True,True,OOS
EPISODE_CONTIGUOUS,UPST,EPISODE_CONTIGUOUS-UPST-00012,2025-08-28,2025-08-29,540,541,2,2,0.05045320731329408,0.051539408866995075,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00001,2024-06-05,2024-06-10,232,235,6,4,0.012053522350711669,0.01273219010706431,True,True,IS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00002,2024-08-27,2024-09-11,289,299,16,11,0.011423117845513907,0.013698803859303822,True,True,IS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00003,2024-10-15,2024-10-30,323,334,16,12,0.012202326967427648,0.013337817784099383,True,True,IS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00004,2024-11-22,2024-11-22,351,351,1,1,0.01505722210568026,0.01505722210568026,True,True,IS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00005,2024-11-27,2024-12-20,354,370,24,17,0.012275074822979768,0.014899591207520652,True,True,IS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00006,2025-01-02,2025-01-02,377,377,1,1,0.014913331261084994,0.014913331261084994,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00007,2025-01-15,2025-01-30,385,395,16,11,0.013114488720883428,0.014168757309810985,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00008,2025-02-19,2025-02-28,408,415,10,8,0.012488766499847466,0.014003134363504957,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00009,2025-05-21,2025-05-21,472,472,1,1,0.014753963238728466,0.014753963238728466,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00010,2025-05-23,2025-05-23,474,474,1,1,0.014918829340498459,0.014918829340498459,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00011,2025-05-30,2025-05-30,478,478,1,1,0.014968691893266387,0.014968691893266387,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00012,2025-06-03,2025-06-13,480,488,11,9,0.01369250113782756,0.014541207587329429,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00013,2025-07-25,2025-07-25,516,516,1,1,0.013828099576960615,0.013828099576960615,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00014,2025-08-22,2025-09-04,536,544,14,9,0.013153852141034206,0.016726411181873818,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00015,2025-09-17,2025-09-17,553,553,1,1,0.015177197639619229,0.015177197639619229,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00016,2025-10-09,2025-10-09,569,569,1,1,0.01608891652417224,0.01608891652417224,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00017,2025-12-11,2025-12-11,613,613,1,1,0.015812095669674512,0.015812095669674512,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00018,2025-12-23,2026-01-09,621,632,18,12,0.011400004140186732,0.016826064365277827,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00019,2026-04-29,2026-04-29,707,707,1,1,0.017520433949514483,0.017520433949514483,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00020,2026-05-20,2026-05-21,722,723,2,2,0.018423496382680093,0.018888268228997557,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00021,2026-06-25,2026-06-29,746,748,5,3,0.020340243080168036,0.020768744544442094,True,True,OOS
EPISODE_CONTIGUOUS,V,EPISODE_CONTIGUOUS-V-00022,2026-07-01,2026-07-01,750,750,1,1,0.02047151309735471,0.02047151309735471,True,True,OOS
EPISODE_CONTIGUOUS,VRTX,EPISODE_CONTIGUOUS-VRTX-00001,2024-05-07,2024-05-07,212,212,1,1,0.01867613132209406,0.01867613132209406,True,True,IS
