trade_id,policy,variant,symbol,signal_date,source_signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,truncated,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct,cost_bps_x1,cost_bps_x2,cost_bps_x3,entry_model,exit_model
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00063,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,MNDY,2024-05-15,2024-05-15,2024-05-16,2024-05-31,222.84,225.91,10,False,1.3776700771854111,1.277670077185411,1.1776700771854112,1.0776700771854113,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00064,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,MRVL,2024-05-15,2024-05-15,2024-05-16,2024-05-31,70.37,68.4,10,False,-2.7994884183600965,-2.8994884183600966,-2.9994884183600967,-3.0994884183600964,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00065,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,PEP,2024-05-15,2024-05-15,2024-05-16,2024-05-31,165.41,159.22,10,False,-3.742216310984825,-3.842216310984825,-3.942216310984825,-4.042216310984825,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00066,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,PG,2024-05-15,2024-05-15,2024-05-16,2024-05-31,158.39,156.13,10,False,-1.4268577561714735,-1.5268577561714736,-1.6268577561714737,-1.7268577561714733,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00067,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,TXN,2024-05-15,2024-05-15,2024-05-16,2024-05-31,182.48,184.28,10,False,0.9864094695309245,0.8864094695309244,0.7864094695309245,0.6864094695309244,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00068,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,AXP,2024-05-16,2024-05-16,2024-05-17,2024-06-03,236.95,231.17,10,False,-2.4393331926566786,-2.5393331926566787,-2.6393331926566788,-2.7393331926566784,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00069,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,ENPH,2024-05-16,2024-05-16,2024-05-17,2024-06-03,116.68,127.55,10,False,9.31607816249571,9.21607816249571,9.116078162495711,9.016078162495711,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00070,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,MRK,2024-05-16,2024-05-16,2024-05-17,2024-06-03,121.6,119.49,10,False,-1.7351973684210487,-1.8351973684210487,-1.9351973684210488,-2.0351973684210485,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00071,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,MU,2024-05-16,2024-05-16,2024-05-17,2024-06-03,127.47,127.28,10,False,-0.14905467953243434,-0.24905467953243435,-0.34905467953243435,-0.44905467953243433,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00072,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,NFLX,2024-05-16,2024-05-16,2024-05-17,2024-06-03,61.7,63.38,10,False,2.7228525121555824,2.6228525121555823,2.5228525121555823,2.4228525121555826,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00073,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,SO,2024-05-16,2024-05-16,2024-05-17,2024-06-03,73.68,75.29,10,False,2.185124864277954,2.085124864277954,1.985124864277954,1.8851248642779543,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00074,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,APPF,2024-05-17,2024-05-17,2024-05-20,2024-06-04,239.89,226.96,10,False,-5.389970403101407,-5.489970403101408,-5.5899704031014075,-5.689970403101407,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00075,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,CAVA,2024-05-17,2024-05-17,2024-05-20,2024-06-04,77.59,88.34,10,False,13.854878205954368,13.754878205954368,13.654878205954368,13.554878205954369,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
